Release Date,Movie Title,Production Budget,Domestic Gross,Worldwide Gross ,Profit,Ratio
2/14/1991,The Silence of the Lambs,20000000,130726716,275726716,255726716,0.0725356
2/14/1992,Wayne's World,20000000,121697323,183097323,163097323,0.109232
10/15/2010,Jackass 3D,20000000,117229692,171685793,151685793,0.116492
7/29/2016,Bad Moms,20000000,113257297,180485601,160485601,0.110812
1/17/2019,Glass,20000000,111048468,246999039,226999039,0.080972
6/16/1978,Jaws 2,20000000,102922376,208900376,188900376,0.0957394
10/3/2008,Beverly Hills Chihuahua,20000000,94514402,154218168,134218168,0.129686
10/14/2021,Halloween Kills,20000000,91991205,130872938,110872938,0.15282
7/2/2014,Tammy,20000000,84525432,96407655,76407655,0.207452
8/14/2019,Good Boys,20000000,83140306,111173598,91173598,0.179899
1/21/2005,Are We There Yet?,20000000,82674398,98114471,78114471,0.203844
11/16/2011,The Descendants,20000000,82624961,175507800,155507800,0.113955
10/3/2003,School of Rock,20000000,81261177,131944672,111944672,0.151579
4/13/2007,Disturbia,20000000,80818974,118537627,98537627,0.168723
7/29/1988,Cocktail,20000000,78222753,78222753,58222753,0.25568
7/16/1993,Free Willy,20000000,77698625,153698625,133698625,0.130125
2/27/2019,Tyler Perry’s A Madea Family Funeral,20000000,73257045,74781999,54781999,0.267444
10/21/2016,Tyler Perry’s Boo! A Madea Halloween,20000000,73206343,73206343,53206343,0.2732
8/18/1995,Mortal Kombat,20000000,70433227,122133227,102133227,0.163756
6/23/2004,White Chicks,20000000,69148997,111448997,91448997,0.179454
4/24/2009,Obsessed,20000000,68261644,73964713,53964713,0.270399
4/18/2003,Holes,20000000,67383924,71232214,51232214,0.280772
6/29/2012,Tyler Perry's Madea's Witness Protection,20000000,65653242,66950887,46950887,0.298726
3/31/2010,The Last Song,20000000,62950384,92678948,72678948,0.215799
4/2/2010,Why Did I Get Married Too?,20000000,60095852,60831067,40831067,0.328779
10/23/1998,La vita è bella,20000000,57598247,229375361,209375361,0.0871933
3/3/2017,The Shack,20000000,57386418,96908458,76908458,0.20638
10/18/2013,12 Years a Slave,20000000,56671993,180765061,160765061,0.110641
12/13/2002,Drumline,20000000,56398162,56398875,36398875,0.354617
6/1/2016,Me Before You,20000000,56245075,208064908,188064908,0.0961238
2/8/2019,What Men Want,20000000,54611903,69911903,49911903,0.286074
4/15/2016,Barbershop: The Next Cut,20000000,54030051,54404202,34404202,0.367619
12/7/1990,Edward Scissorhands,20000000,53976987,53980220,33980220,0.370506
9/12/2018,A Simple Favor,20000000,53548586,97628717,77628717,0.204858
1/9/2015,Selma,20000000,52076908,66776576,46776576,0.299506
8/11/1995,A Walk in the Clouds,20000000,50008143,50008143,30008143,0.399935
12/12/1980,Popeye,20000000,49823037,49823037,29823037,0.401421
2/17/2006,Date Movie,20000000,48548426,85146165,65146165,0.23489
2/15/2002,Peter Pan: Return to Neverland,20000000,48430258,109862682,89862682,0.182045
2/14/2003,The Jungle Book 2,20000000,47901582,139924202,119924202,0.142935
3/16/2007,Premonition,20000000,47852604,84146832,64146832,0.23768
10/20/2017,Tyler Perry’s Boo 2! A Madea Halloween,20000000,47319572,47879572,27879572,0.417715
2/4/2005,Boogeyman,20000000,46752382,67192859,47192859,0.297651
2/11/2000,The Tigger Movie,20000000,45542421,96147688,76147688,0.208013
11/6/2015,Spotlight,20000000,45055776,91902438,71902438,0.217622
11/27/2019,Queen & Slim,20000000,43808310,47936399,27936399,0.417219
3/29/2018,Acrimony,20000000,43549096,46627836,26627836,0.428928
6/25/2015,Max,20000000,42656255,43658157,23658157,0.458105
3/21/2008,Meet the Browns,20000000,41975388,41975388,21975388,0.47647
7/24/2009,Orphan,20000000,41596251,78769428,58769428,0.253906
11/15/2017,The Star,20000000,40847995,62706947,42706947,0.318944
1/26/2007,Epic Movie,20000000,39739367,86858578,66858578,0.230259
9/19/2008,Lakeview Terrace,20000000,39263506,44821299,24821299,0.446216
10/13/2006,The Grudge 2,20000000,39143839,70743839,50743839,0.28271
7/27/2016,Nerve,20000000,38583626,85583945,65583945,0.233689
5/14/1982,Conan the Barbarian,20000000,38264085,79114085,59114085,0.252799
8/14/1998,How Stella Got Her Groove Back,20000000,37672944,37672944,17672944,0.530885
7/19/1991,Bill & Ted's Bogus Journey,20000000,37537675,37540024,17540024,0.532765
10/13/2006,Man of the Year,20000000,37442180,41342180,21342180,0.483767
2/18/2016,Risen,20000000,36880033,46244066,26244066,0.432488
8/18/2010,Vampires Suck,20000000,36661504,81424988,61424988,0.245625
12/21/1979,The Black Hole,20000000,35841901,35841901,15841901,0.558006
9/1/2010,The American,20000000,35606376,67950723,47950723,0.294331
3/21/1997,Selena,20000000,35450113,35450113,15450113,0.564173
11/4/2011,A Very Harold & Kumar 3D Christmas,20000000,35061031,36265745,16265745,0.551485
3/19/2004,Eternal Sunshine of the Spotless Mind,20000000,34366518,72401378,52401378,0.276238
1/4/2013,Texas Chainsaw 3D,20000000,34341945,47666013,27666013,0.419586
10/27/2006,Babel,20000000,34302837,132121212,112121212,0.151376
9/19/2014,This is Where I Leave You,20000000,34296320,41296320,21296320,0.484305
12/12/2008,Doubt,20000000,33446470,53191101,33191101,0.376003
10/15/2004,Team America: World Police,20000000,32774834,50948811,30948811,0.392551
10/27/1995,Copycat,20000000,32051917,32051917,12051917,0.623988
4/11/2013,Scary Movie V,20000000,32015787,78613981,58613981,0.254408
3/12/2010,She's Out of My League,20000000,32010860,48680977,28680977,0.410838
11/26/2008,Milk,20000000,31841299,57293371,37293371,0.349081
10/15/2069,Paint Your Wagon,20000000,31678778,31678778,11678778,0.631337
8/31/2011,The Debt,20000000,31177548,46604054,26604054,0.429147
10/25/2002,Ghost Ship,20000000,30113491,68349884,48349884,0.292612
1/8/2010,Daybreakers,20000000,30101577,51445503,31445503,0.388761
3/7/2008,The Bank Job,20000000,30060660,66143005,46143005,0.302375
3/20/1998,Wild Things,20000000,29795299,55576699,35576699,0.359863
10/16/2009,The Stepfather,20000000,29062561,29227561,9227561,0.684286
3/31/2000,High Fidelity,20000000,27277055,47881663,27881663,0.417696
4/28/2006,Stick It,20000000,26910736,30399714,10399714,0.657901
1/4/2008,One Missed Call,20000000,26890041,44513466,24513466,0.449302
1/12/1996,Eye for an Eye,20000000,26792700,26792700,6792700,0.746472
4/11/2008,Street Kings,20000000,26418667,65457811,45457811,0.30554
7/19/2013,The World's End,20000000,26004851,47124638,27124638,0.424406
1/19/1996,From Dusk Till Dawn,20000000,25728961,25736162,5736162,0.777117
9/24/2010,You Again,20000000,25702053,32838945,12838945,0.609033
6/15/2007,Nancy Drew,20000000,25584685,30703845,10703845,0.651384
9/17/2010,Alpha and Omega 3D,20000000,25107267,48958353,28958353,0.40851
11/23/2018,On the Basis of Sex,20000000,24704837,38837336,18837336,0.514968
2/14/2014,Endless Love,20000000,23438250,34718173,14718173,0.576067
9/8/2006,The Covenant,20000000,23364784,38164784,18164784,0.524043
5/12/2021,Spiral,20000000,23216862,39522047,19522047,0.506047
7/1/2011,Monte Carlo,20000000,23186769,39686769,19686769,0.503946
3/24/2006,Stay Alive,20000000,23086480,23187506,3187506,0.862533
10/7/2005,2 For the Money,20000000,22991379,30491379,10491379,0.655923
6/14/2017,Rough Night,20000000,22105643,46844357,26844357,0.426946
12/4/1998,Psycho,20000000,21541218,37226218,17226218,0.537256
10/19/1990,Quigley Down Under,20000000,21413105,21413105,1413105,0.934007
9/27/1995,To Die For,20000000,21284514,27688744,7688744,0.722315
8/21/2009,Shorts,20000000,20919166,29870801,9870801,0.66955
10/30/1998,Vampires,20000000,20268825,20268825,268825,0.986737
9/19/2008,Appaloosa,20000000,20211394,27911453,7911453,0.716552
11/12/2015,Secret in Their Eyes,20000000,20180155,32608019,12608019,0.613346
8/13/2004,Yu-Gi-Oh,20000000,19762690,28715003,8715003,0.6965
3/23/2007,Reign Over Me,20000000,19661987,20081987,81987,0.995917
9/19/2008,My Best Friend's Girl,20000000,19219250,34787111,14787111,0.574926
5/11/2007,Georgia Rule,20000000,18882880,20819601,819601,0.960633
7/31/1981,Under the Rainbow,20000000,18826490,18826490,-1173510,1.06233
4/12/1985,Ladyhawke,20000000,18400000,18400000,-1600000,1.08696
9/21/2007,Into the Wild,20000000,18354356,56822960,36822960,0.35197
9/11/1998,Simon Birch,20000000,18253415,18310591,-1689409,1.09226
2/11/2005,Pooh's Heffalump Movie,20000000,18098433,55686944,35686944,0.359151
9/29/2006,School for Scoundrels,20000000,17807569,17807569,-2192431,1.12312
8/29/2018,Operation Finale,20000000,17612099,17612099,-2387901,1.13558
10/26/2012,Silent Hill: Revelation 3D,20000000,17530219,55975672,35975672,0.357298
11/3/1995,Home for the Holidays,20000000,17468887,22119269,2119269,0.904189
3/24/2017,The Zookeeper’s Wife,20000000,17445186,26308749,6308749,0.760203
2/20/2009,Fired Up,20000000,17231291,18608570,-1391430,1.07477
9/14/2004,Kung Fu Hustle,20000000,17104669,102034104,82034104,0.196013
7/26/2002,The Country Bears,20000000,16988996,16988996,-3011004,1.17723
9/27/2017,Flatliners,20000000,16883115,45173738,25173738,0.442735
3/16/2007,Dead Silence,20000000,16574590,20614661,614661,0.970183
11/21/2003,21 Grams,20000000,16248701,59667625,39667625,0.33519
12/4/2009,Armored,20000000,15988876,23661038,3661038,0.845271
12/14/2007,The Kite Runner,20000000,15800078,74180745,54180745,0.269612
9/3/2004,Paparazzi,20000000,15712072,16612072,-3387928,1.20394
1/17/2003,A Guy Thing,20000000,15543862,17430594,-2569406,1.14741
2/15/2065,The Greatest Story Ever Told,20000000,15473333,15473333,-4526667,1.29255
7/21/2000,Loser,20000000,15464026,18250106,-1749894,1.09588
3/6/1998,Twilight,20000000,15055091,15055091,-4944909,1.32845
9/23/2009,Capitalism: A Love Story,20000000,14363397,19121531,-878469,1.04594
4/13/2012,Lockout,20000000,14326865,33943049,13943049,0.589222
8/29/2008,Disaster Movie,20000000,14190901,36720752,16720752,0.544651
9/30/2011,What's Your Number?,20000000,14011084,30163785,10163785,0.663047
11/14/1997,The Man Who Knew Too Little,20000000,13801755,13801755,-6198245,1.44909
4/17/2009,Crank 2: High Voltage,20000000,13684249,35472739,15472739,0.563813
10/22/2015,Burnt,20000000,13651946,36766293,16766293,0.543977
4/30/2004,Envy,20000000,13548322,14566246,-5433754,1.37304
10/13/2006,One Night with the King,20000000,13395961,13725032,-6274968,1.45719
10/21/1994,Bullets Over Broadway,20000000,13383747,13383747,-6616253,1.49435
9/19/2008,Ghost Town,20000000,13367624,29958228,9958228,0.667596
11/22/2002,The Quiet American,20000000,12987647,26348203,6348203,0.759065
2/19/2016,Triple 9,20000000,12639297,25943792,5943792,0.770897
9/2/2016,The Light Between Oceans,20000000,12545979,22281732,2281732,0.897596
10/28/2005,The Weather Man,20000000,12482775,15466961,-4533039,1.29308
8/23/2002,Undisputed,20000000,12398628,12398628,-7601372,1.61308
3/27/2009,12 Rounds,20000000,12234694,17306648,-2693352,1.15563
10/1/2010,Let Me In,20000000,12134935,28270399,8270399,0.707454
5/6/1994,3 Ninjas Kick Back,20000000,11744960,11744960,-8255040,1.70286
2/22/2008,Be Kind Rewind,20000000,11175164,30894247,10894247,0.64737
12/9/2005,Mrs. Henderson Presents,20000000,11036366,27836366,7836366,0.718485
12/12/1997,Deconstructing Harry,20000000,10686841,10686841,-9313159,1.87146
10/22/1999,Three to Tango,20000000,10570375,10570375,-9429625,1.89208
12/15/1989,We're No Angels,20000000,10555348,10555348,-9444652,1.89477
12/6/1996,Everyone Says I Love You,20000000,9725847,34600000,14600000,0.578035
8/31/2007,Death Sentence,20000000,9534258,16907831,-3092169,1.18288
6/3/2016,Popstar: Never Stop Never Stopping,20000000,9496130,9537120,-10462880,2.09707
10/27/2017,Thank You for Your Service,20000000,9479390,9985316,-10014684,2.00294
12/4/2009,Everybody's Fine,20000000,9208876,9208876,-10791124,2.17182
8/16/2019,Where’d You Go Bernadette,20000000,9198356,10840632,-9159368,1.84491
8/27/2004,Superbabies: Baby Geniuses 2,20000000,9109322,9355369,-10644631,2.13781
9/20/2013,Battle of the Year,20000000,8888355,16723377,-3276623,1.19593
4/15/2016,Ratchet and Clank,20000000,8813410,14365639,-5634361,1.39221
8/17/2007,Death at a Funeral,20000000,8580428,47289148,27289148,0.42293
9/9/2005,The Man,20000000,8330720,10393696,-9606304,1.92424
1/5/2007,Code Name: The Cleaner,20000000,8135024,8135024,-11864976,2.45851
12/12/2014,Inherent Vice,20000000,8110975,14772346,-5227654,1.35388
4/16/2004,Connie and Carla,20000000,8047525,9649039,-10350961,2.07275
10/11/2013,Machete Kills,20000000,8008161,18273009,-1726991,1.09451
4/1/2069,Sweet Charity,20000000,8000000,8000000,-12000000,2.5
