Release Date,Movie Title,Production Budget,Domestic Gross,Worldwide Gross,Profit,Profit%
9/22/2006,All the King's Men,55000000,7221458,9521458,-45478542,-82.68825818
7/30/2004,Thunderbirds,55000000,6768055,28231444,-26768556,-48.67010182
11/26/2004,Un long dimanche de fiançailles,55000000,6167817,69722444,14722444,26.76808
5/4/2007,Lucky You,55000000,5755286,6521829,-48478171,-88.14212909
7/22/1998,Lolita,55000000,1147784,1147784,-53852216,-97.91312
9/20/2002,Eye See You,55000000,79161,1807990,-53192010,-96.71274545
6/19/1981,Superman II,54000000,108185706,190400000,136400000,252.5925926
3/22/2002,Blade 2,54000000,81676888,154338601,100338601,185.8122241
7/14/2006,You Me and Dupree,54000000,75802010,130402010,76402010,141.4852037
12/19/2008,Seven Pounds,54000000,69951824,166617328,112617328,208.5506074
12/25/1990,The Godfather: Part III,54000000,66666062,66772386,12772386,23.65256667
10/14/2005,Elizabethtown,54000000,26850426,50719373,-3280627,-6.075235185
8/1/2003,Gigli,54000000,6087542,7126002,-46873998,-86.8037
6/16/2000,Shaft,53012938,70327868,107190108,54177170,102.196128
8/5/2005,The Dukes of Hazzard,53000000,80270227,109848461,56848461,107.2612472
10/16/2009,Law Abiding Citizen,53000000,73357727,131159781,78159781,147.4712849
9/17/2015,Black Mass,53000000,62575678,98837872,45837872,86.48655094
11/14/1997,Anastasia,53000000,58403409,139801096,86801096,163.7756528
5/18/2001,Moulin Rouge,53000000,57386369,179199536,126199536,238.1123321
11/2/2001,Domestic Disturbance,53000000,45207112,54207112,1207112,2.277569811
10/20/2006,Flags of Our Fathers,53000000,33602376,63657941,10657941,20.10932264
4/6/2007,Grindhouse,53000000,25031037,50187789,-2812211,-5.306058491
10/16/1998,Beloved,53000000,22852487,22852487,-30147513,-56.8821
12/19/2012,Zero Dark Thirty,52500000,95720716,134612435,82112435,156.4046381
12/25/2002,Catch Me if You Can,52000000,164606800,355612291,303612291,583.8697904
7/2/2008,Mamma Mia!,52000000,144130063,602891655,550891655,1059.407029
6/2/2006,The Break-Up,52000000,118703275,205727307,153727307,295.6294365
2/12/2010,Valentine's Day,52000000,110485654,217569328,165569328,318.4025538
11/22/1995,Casino,52000000,42438300,110400000,58400000,112.3076923
8/5/2011,The Change-Up,52000000,37243418,75997067,23997067,46.14820577
12/23/1998,The Thin Red Line,52000000,36400491,97709034,45709034,87.90198846
12/22/1999,Man on the Moon,52000000,34580635,47407635,-4592365,-8.831471154
2/5/2010,From Paris With Love,52000000,24077427,53139168,1139168,2.190707692
4/16/2003,Bulletproof Monk,52000000,23010607,26922492,-25077508,-48.22597692
6/23/2000,Me Myself & Irene,51000000,90570999,149270999,98270999,192.6882333
8/4/2006,Barnyard: The Original Party Animals,51000000,72779000,118583844,67583844,132.5173412
8/15/2018,Alpha,51000000,35851379,99624873,48624873,95.34288824
11/22/2006,Deck the Halls,51000000,35093569,46815807,-4184193,-8.2043
7/10/2020,Greyhound,50300000,0,0,-50300000,-100
3/4/2011,The Adjustment Bureau,50200000,62495645,126931325,76731325,152.851245
11/19/2009,The Twilight Saga: New Moon,50000000,296623634,687557727,637557727,1275.115454
5/18/2001,Shrek,50000000,267655011,491812794,441812794,883.625588
6/29/2012,Ted,50000000,218665740,556016627,506016627,1012.033254
6/5/2014,22 Jump Street,50000000,191719337,331333876,281333876,562.667752
6/14/1991,Robin Hood: Prince of Thieves,50000000,165493908,390500000,340500000,681
12/13/1996,Jerry Maguire,50000000,153952592,273552592,223552592,447.105184
12/25/2015,Daddy’s Home,50000000,150357137,241504989,191504989,383.009978
12/24/1997,As Good as it Gets,50000000,148478011,314111923,264111923,528.223846
12/25/1998,Patch Adams,50000000,135014968,202173000,152173000,304.346
6/16/2016,Central Intelligence,50000000,127440871,217194805,167194805,334.38961
12/18/2013,Anchorman 2: The Legend Continues,50000000,127413176,172246223,122246223,244.492446
6/10/2011,Super 8,50000000,127004179,257972745,207972745,415.94549
6/28/2002,Mr. Deeds,50000000,126293452,171269535,121269535,242.53907
3/17/2000,Erin Brockovich,50000000,125548685,257805243,207805243,415.610486
11/21/2018,Creed II,50000000,115715889,213591522,163591522,327.183044
2/8/2018,Peter Rabbit,50000000,115234093,346727372,296727372,593.454744
2/7/2003,How to Lose a Guy in 10 Days,50000000,105807520,178503788,128503788,257.007576
11/11/1994,Interview with the Vampire,50000000,105264608,223564608,173564608,347.129216
12/14/2018,The Mule,50000000,103804407,173453994,123453994,246.907988
12/19/2008,Yes Man,50000000,97690976,225990976,175990976,351.981952
2/28/2014,Non-Stop,50000000,91742160,222383055,172383055,344.76611
12/25/1998,Stepmom,50000000,91137662,159745279,109745279,219.490558
8/9/2013,Disney Planes,50000000,90282580,238059569,188059569,376.119138
3/10/2006,Failure to Launch,50000000,88715192,128402901,78402901,156.805802
3/24/2006,Inside Man,50000000,88634237,185798265,135798265,271.59653
7/26/2017,The Emoji Movie,50000000,86089513,216564840,166564840,333.12968
7/29/2011,Crazy Stupid Love,50000000,84351197,147142328,97142328,194.284656
12/22/2017,The Post,50000000,81903458,179769457,129769457,259.538914
2/5/1999,Payback,50000000,81526121,161626121,111626121,223.252242
6/9/1995,Congo,50000000,81022333,152022333,102022333,204.044666
3/20/2009,Knowing,50000000,79957634,186450317,136450317,272.900634
3/18/2005,The Ring Two,50000000,75941727,161941727,111941727,223.883454
12/23/2011,We Bought a Zoo,50000000,75624550,118729073,68729073,137.458146
9/23/2011,Moneyball,50000000,75605492,111300835,61300835,122.60167
6/11/2004,Garfield: The Movie,50000000,75367693,208094550,158094550,316.1891
11/24/2004,Christmas with the Kranks,50000000,73701902,96469187,46469187,92.938374
3/17/2006,V for Vendetta,50000000,70511035,130214162,80214162,160.428324
3/10/1995,Outbreak,50000000,67823573,190023573,140023573,280.047146
3/13/2009,Race to Witch Mountain,50000000,67172595,105103784,55103784,110.207568
9/24/2004,The Forgotten,50000000,66711892,117211892,67211892,134.423784
6/22/2005,Herbie: Fully Loaded,50000000,66010682,144110682,94110682,188.221364
2/7/2003,Shanghai Knights,50000000,60470220,88316835,38316835,76.63367
7/17/2014,Planes: Fire and Rescue,50000000,59157732,156399644,106399644,212.799288
2/10/2006,Curious George,50000000,58640119,71052604,21052604,42.105208
4/4/2012,American Reunion,50000000,56758835,236799211,186799211,373.598422
1/25/2013,Hansel & Gretel: Witch Hunters,50000000,55703475,214949716,164949716,329.899432
2/18/2011,I am Number Four,50000000,55100437,146195159,96195159,192.390318
9/28/2001,Don’t Say a Word,50000000,54997476,104488383,54488383,108.976766
1/15/2016,13 Hours: The Secret Soldiers of Benghazi,50000000,52853219,69411370,19411370,38.82274
5/8/2002,Unfaithful,50000000,52752475,119114494,69114494,138.228988
8/23/2017,American Made,50000000,51342000,135569212,85569212,171.138424
11/23/2005,Syriana,50000000,50824620,92690959,42690959,85.381918
9/10/2004,Resident Evil: Apocalypse,50000000,50740078,125168734,75168734,150.337468
10/17/2014,The Book of Life,50000000,50151543,97651543,47651543,95.303086
2/14/1997,Absolute Power,50000000,50068310,50068310,68310,0.13662
2/10/2006,Firewall,50000000,48751189,82751189,32751189,65.502378
9/12/1997,The Game,50000000,48265581,80369970,30369970,60.73994
8/22/1997,G.I. Jane,50000000,48169156,48169156,-1830844,-3.661688
8/8/2014,Into the Storm,50000000,47602194,150429371,100429371,200.858742
10/10/2014,The Judge,50000000,47119388,76073556,26073556,52.147112
4/21/2006,Silent Hill,50000000,46982632,94704227,44704227,89.408454
2/12/2021,Tom and Jerry,50000000,46041123,132055573,82055573,164.111146
9/19/2019,Rambo: Last Blood,50000000,44819352,91419352,41419352,82.838704
8/11/2000,The Replacements,50000000,44737059,50054511,54511,0.109022
7/29/1998,The Negotiator,50000000,44705766,49105766,-894234,-1.788468
8/19/2016,War Dogs,50000000,43034523,86234503,36234503,72.469006
5/25/1994,Beverly Hills Cop III,50000000,42586861,119180938,69180938,138.361876
6/15/1990,Gremlins 2: The New Batch,50000000,41476097,41476097,-8523903,-17.047806
9/26/1997,The Peacemaker,50000000,41263140,62967368,12967368,25.934736
10/3/2003,Out of Time,50000000,41083108,55489826,5489826,10.979652
11/12/2004,Bridget Jones: The Edge Of Reason,50000000,40203020,263894551,213894551,427.789102
2/11/2000,The Beach,50000000,39778599,39778599,-10221401,-20.442802
6/10/2005,The Adventures of Sharkboy and Lavagirl in 3-D,50000000,39177684,69425966,19425966,38.851932
2/18/1994,On Deadly Ground,50000000,38590458,38590458,-11409542,-22.819084
11/25/2009,Ninja Assassin,50000000,38122883,62209892,12209892,24.419784
5/28/2004,Raising Helen,50000000,37485528,49842431,-157569,-0.315138
5/19/2016,The Nice Guys,50000000,36261763,59596747,9596747,19.193494
9/17/1999,For Love of the Game,50000000,35188640,46112640,-3887360,-7.77472
12/11/1998,Jack Frost,50000000,34645374,34645374,-15354626,-30.709252
6/4/2010,Marmaduke,50000000,33644788,89895930,39895930,79.79186
6/28/1996,Striptease,50000000,33109743,113309743,63309743,126.619486
10/15/2010,Hereafter,50000000,32746941,108660270,58660270,117.32054
4/19/2002,Murder by Numbers,50000000,31874869,56643267,6643267,13.286534
10/6/1995,Assassins,50000000,30306268,83306268,33306268,66.612536
12/22/2017,Hostiles,50000000,29819114,36976336,-13023664,-26.047328
2/5/2016,Zoolander 2,50000000,28848693,55348693,5348693,10.697386
1/16/2009,Defiance,50000000,28644813,52987754,2987754,5.975508
2/9/2007,Hannibal Rising,50000000,27669725,80583311,30583311,61.166622
10/15/1999,The Story of Us,50000000,27100030,27100030,-22899970,-45.79994
3/22/2013,The Host,50000000,26623701,64477051,14477051,28.954102
3/28/2003,Basic,50000000,26599248,42598498,-7401502,-14.803004
3/11/2015,Run All Night,50000000,26461644,71561644,21561644,43.123288
8/9/2002,Blood Work,50000000,26199517,26199517,-23800483,-47.600966
2/13/2009,The International,50000000,25450527,53850527,3850527,7.701054
8/9/1996,Escape from L.A.,50000000,25426861,25426861,-24573139,-49.146278
2/27/2004,Twisted,50000000,25195050,40119848,-9880152,-19.760304
12/25/2017,All the Money in the World,50000000,25106325,56890649,6890649,13.781298
12/10/2004,The Life Aquatic with Steve Zissou,50000000,24006726,34806726,-15193274,-30.386548
8/4/1999,The Iron Giant,50000000,23159305,31333917,-18666083,-37.332166
4/10/2019,Hellboy,50000000,21903748,53956480,3956480,7.91296
4/8/2011,Your Highness,50000000,21596445,26121638,-23878362,-47.756724
12/30/2015,Snowden,50000000,21587519,35380918,-14619082,-29.238164
9/30/2011,Dream House,50000000,21302340,41642166,-8357834,-16.715668
6/24/2016,Free State of Jones,50000000,20810036,23237252,-26762748,-53.525496
9/4/2009,Gamer,50000000,20534907,42002029,-7997971,-15.995942
2/25/2005,Man of the House,50000000,19699706,22099706,-27900294,-55.800588
2/21/2003,The Life of David Gale,50000000,19694635,28920188,-21079812,-42.159624
2/14/2013,Beautiful Creatures,50000000,19452138,60282876,10282876,20.565752
9/30/2005,Into the Blue,50000000,18782227,41982227,-8017773,-16.035546
9/14/2007,Eastern Promises,50000000,17181265,56077088,6077088,12.154176
7/1/1994,Baby’s Day Out,50000000,16581575,16581575,-33418425,-66.83685
11/12/1999,The Messenger: The Story of Joan of Arc,50000000,14271297,14271297,-35728703,-71.457406
11/18/2021,King Richard,50000000,13701474,21901474,-28098526,-56.197052
11/3/1995,Fair Game,50000000,11497497,26097497,-23902503,-47.805006
2/25/2011,Drive Angry,50000000,10721033,41042583,-8957417,-17.914834
11/7/1997,Mad City,50000000,10561038,10561038,-39438962,-78.877924
10/13/1995,The Scarlet Letter,50000000,10359006,10359006,-39640994,-79.281988
10/14/2005,Domino,50000000,10169202,23574057,-26425943,-52.851886
10/13/1995,Jade,50000000,9812870,9812870,-40187130,-80.37426
2/27/2009,Street Fighter: The Legend of Chun-Li,50000000,8742261,12660287,-37339713,-74.679426
3/29/2002,Death to Smoochy,50000000,8355815,8374062,-41625938,-83.251876
1/26/2018,Early Man,50000000,8267544,45285890,-4714110,-9.42822
11/13/2009,The Boat That Rocked,50000000,8017467,37472651,-12527349,-25.054698
1/30/2004,The Big Bounce,50000000,6471394,6626115,-43373885,-86.74777
3/3/2000,What Planet Are You From?,50000000,6291602,6291602,-43708398,-87.416796
2/1/2019,Liu Lang Di Qiu,50000000,5875487,727846450,677846450,1355.6929
11/1/2019,Arctic Dogs,50000000,5801249,9694569,-40305431,-80.610862
1/31/2020,The Rhythm Section,50000000,5437971,5983043,-44016957,-88.033914
4/17/2015,Child 44,50000000,1224330,8004221,-41995779,-83.991558
1/23/2009,Outlander,50000000,166003,1250617,-48749383,-97.498766
8/23/2012,Upside Down,50000000,102118,26387039,-23612961,-47.225922
9/7/2012,Shanghai,50000000,46425,15505922,-34494078,-68.988156
,Hannibal the Conqueror,50000000,0,0,-50000000,-100
8/8/2019,Dora and the Lost City of Gold,49000000,60477943,120597108,71597108,146.1165469
11/2/2001,The One,49000000,43905746,72689126,23689126,48.3451551
3/4/2015,Chappie,49000000,31569268,105002056,56002056,114.2899102
7/11/1990,The Adventures of Ford Fairlane,49000000,20423389,20423389,-28576611,-58.31961429
9/7/2012,Anna Karenina,49000000,12816367,71004627,22004627,44.90740204
5/24/1989,Indiana Jones and the Last Crusade,48000000,197171806,474171806,426171806,887.8579292
10/18/2002,The Ring,48000000,129094024,248218486,200218486,417.1218458
12/27/2000,Traffic,48000000,124107476,208300000,160300000,333.9583333
3/29/2002,Panic Room,48000000,95308367,196308367,148308367,308.9757646
1/2/2015,Taken 3,48000000,89256424,327656424,279656424,582.61755
10/9/2019,Zombieland: Double Tap,48000000,73118130,122266018,74266018,154.7208708
8/6/1999,The Thomas Crown Affair,48000000,69304264,124304264,76304264,158.9672167
11/16/2018,Instant Family,48000000,67363237,119736188,71736188,149.4503917
11/5/1999,The Bone Collector,48000000,66488090,151463090,103463090,215.5481042
10/1/1999,Three Kings,48000000,60652036,107752036,59752036,124.4834083
1/22/2010,Tooth Fairy,48000000,60022256,112610386,64610386,134.6049708
8/17/2001,Rat Race,48000000,56607223,86607223,38607223,80.43171458
9/7/2007,3:10 to Yuma,48000000,53606916,71171825,23171825,48.27463542
8/13/2001,K-PAX,48000000,50315140,64978140,16978140,35.371125
12/25/2001,Kate and Leopold,48000000,47095453,70937778,22937778,47.7870375
10/20/2000,Bedazzled,48000000,37879996,90376224,42376224,88.2838
6/26/1998,Out of Sight,48000000,37562568,77562568,29562568,61.58868333
12/14/1984,The Cotton Club,48000000,25928721,25928721,-22071279,-45.98183125
11/13/2019,Charlie’s Angels,48000000,17801306,73180003,25180003,52.45833958
1/25/2008,Rambo,47500000,42754105,113244290,65744290,138.4090316
7/13/2016,The Infiltrator,47500000,15436808,22152137,-25347863,-53.36392211
6/15/1990,Dick Tracy,47000000,103738726,162738726,115738726,246.2526085
11/9/2016,Arrival,47000000,100546139,202863303,155863303,331.6240489
6/14/1996,The Cable Guy,47000000,60240295,102825796,55825796,118.7782894
11/19/1993,Addams Family Values,47000000,46293855,46293855,-706145,-1.50243617
4/22/2009,Earth,47000000,32011576,116773317,69773317,148.453866
10/19/2001,Riding in Cars with Boys,47000000,29781453,29781453,-17218547,-36.63520638
1/5/2007,Happily N'Ever After,47000000,15849032,37923818,-9076182,-19.31102553
11/27/2002,Solaris,47000000,14970038,14970038,-32029962,-68.14885532
6/18/2010,Jonah Hex,47000000,10547117,11022696,-35977304,-76.54745532
2/23/1996,Mary Reilly,47000000,5707094,12900000,-34100000,-72.55319149
12/23/2016,Silence,46500000,7100177,23726626,-22773374,-48.97499785
10/4/2012,Mr. Nobody,46500000,3622,22254,-46477746,-99.95214194
6/20/1997,My Best Friend's Wedding,46000000,126813153,298923419,252923419,549.8335196
7/20/2001,America's Sweethearts,46000000,93607673,160648493,114648493,249.2358543
11/22/1996,Star Trek: First Contact,46000000,92027888,150000000,104000000,226.0869565
5/24/2002,Insomnia,46000000,67263182,113622499,67622499,147.0054326
9/19/2013,Prisoners,46000000,61002302,113361720,67361720,146.4385217
7/12/1996,Courage Under Fire,46000000,59003384,100833145,54833145,119.2024891
9/17/1982,Inchon,46000000,4408636,4408636,-41591364,-90.4160087
11/5/2015,Arthur and the War of Two Worlds,45500000,347136,36180824,-9319176,-20.48170549
3/21/1997,Liar Liar,45000000,181410615,302710615,257710615,572.6902556
11/20/1998,A Bug's Life,45000000,162798565,363095319,318095319,706.8784867
9/27/2012,Taken 2,45000000,139854287,377807404,332807404,739.5720089
5/27/1994,The Flintstones,45000000,130531208,358500000,313500000,696.6666667
10/24/2003,Scary Movie 3,45000000,110000082,155200000,110200000,244.8888889
12/22/2000,Miss Congeniality,45000000,106807667,213420951,168420951,374.26878
12/21/2017,Pitch Perfect 3,45000000,104897530,185736412,140736412,312.7475822
7/11/2008,Journey to the Center of the Earth,45000000,101704370,243180937,198180937,440.4020822
12/17/1993,The Pelican Brief,45000000,100768056,187995859,142995859,317.7685756
8/11/2004,The Princess Diaries 2: Royal Engagement,45000000,95149435,122071435,77071435,171.2698556
12/25/2007,The Bucket List,45000000,93466502,174807445,129807445,288.4609889
